error_type,timestamp,provider,model,session,entry,error_detail,status,attempt,signal,source_file,evidence
upstream_http_error,2026-08-03 03:59:57,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 03:59:57,421 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 04:00:00,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 04:00:00,753 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 04:00:04,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 04:00:04,834 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 04:04:14,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 04:04:14,605 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 04:04:38,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 04:04:38,703 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 04:05:00,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 04:05:00,638 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 04:05:27,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 04:05:27,167 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 04:05:52,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 04:05:52,107 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 04:06:16,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 04:06:16,687 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/go/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
upstream_http_error,2026-08-03 04:06:46,,,,,,402,,,proxy.log.2026-08-03_03,"2026-08-03 04:06:46,493 - WARNING - [remote] upstream error status=402 url=https://opencode.ai/zen/v1/chat/completions body={""error"":{""param"":null,""type"":""server_error"",""code"":""invalid_request_error"",""message"":""Upstream request failed: [invalid_request_error] Insufficient Balance""}}"
stream_finish_error,2026-08-03 10:13:14,opencode,deepseek-v4-flash-free,019fc52e-05a0-78d5-b59d-bcb91055b787,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 10:13:14,159 - INFO - Stream finished: reason=error session=019fc52e-05a0-78d5-b59d-bcb91055b787 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'The conversation history before this point was compac..."
stream_finish_error,2026-08-03 11:13:46,opencode,deepseek-v4-flash-free,019fc52e-05a0-78d5-b59d-bcb91055b787,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 11:13:46,181 - INFO - Stream finished: reason=error session=019fc52e-05a0-78d5-b59d-bcb91055b787 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'The conversation history before this point was compac..."
stream_finish_error,2026-08-03 11:24:52,opencode,deepseek-v4-flash-free,019fc52e-05a0-78d5-b59d-bcb91055b787,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 11:24:52,050 - INFO - Stream finished: reason=error session=019fc52e-05a0-78d5-b59d-bcb91055b787 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'The conversation history before this point was compac..."
stream_finish_error,2026-08-03 11:28:54,opencode,deepseek-v4-flash-free,019fc52e-05a0-78d5-b59d-bcb91055b787,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 11:28:54,177 - INFO - Stream finished: reason=error session=019fc52e-05a0-78d5-b59d-bcb91055b787 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'The conversation history before this point was compac..."
stream_finish_error,2026-08-03 11:47:03,opencode,deepseek-v4-flash-free,019fc52e-05a0-78d5-b59d-bcb91055b787,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 11:47:03,366 - INFO - Stream finished: reason=error session=019fc52e-05a0-78d5-b59d-bcb91055b787 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'The conversation history before this point was compac..."
stream_finish_error,2026-08-03 11:53:06,opencode,deepseek-v4-flash-free,019fc52e-05a0-78d5-b59d-bcb91055b787,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 11:53:06,438 - INFO - Stream finished: reason=error session=019fc52e-05a0-78d5-b59d-bcb91055b787 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'The conversation history before this point was compac..."
stream_finish_error,2026-08-03 12:01:11,opencode,deepseek-v4-flash-free,019fc52e-05a0-78d5-b59d-bcb91055b787,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 12:01:11,091 - INFO - Stream finished: reason=error session=019fc52e-05a0-78d5-b59d-bcb91055b787 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'The conversation history before this point was compac..."
stream_finish_error,2026-08-03 12:15:18,opencode,deepseek-v4-flash-free,019fc4a1-0394-7a27-8173-a5dfe030f790,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 12:15:18,490 - INFO - Stream finished: reason=error session=019fc4a1-0394-7a27-8173-a5dfe030f790 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'Iterate over each of the completed/in_review items th..."
stream_finish_error,2026-08-03 12:18:37,opencode,deepseek-v4-flash-free,019fc754-d71c-70f3-b077-a36220aa6241,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 12:18:37,547 - INFO - Stream finished: reason=error session=019fc754-d71c-70f3-b077-a36220aa6241 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'ship it'}]"
backend_retry,2026-08-03 12:37:15,,,,,ConnectTimeout,,1/8,connect_failures,proxy.log,"2026-08-03 12:37:15,723 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.216s signal=connect_failures error=ConnectTimeout"
stream_error,2026-08-03 12:47:13,local,Qwen3,019fc754-d847-75af-86ea-991480e799d0,,NameError,,,,proxy.log,"2026-08-03 12:47:13,378 - WARNING - Stream error: session=019fc754-d847-75af-86ea-991480e799d0 provider=local model=Qwen3 error=NameError"
stream_finish_error,2026-08-03 12:47:13,local,Qwen3,019fc754-d847-75af-86ea-991480e799d0,,finish_reason:error,,,,proxy.log,"2026-08-03 12:47:13,378 - INFO - Stream finished: reason=error session=019fc754-d847-75af-86ea-991480e799d0 provider=local model=Qwen3 request=[{'type': 'text', 'text': '[READ-ONLY AUDIT] You are performing a read-only audi..."
backend_retry,2026-08-03 12:48:19,,,,,ConnectTimeout,,1/8,connect_failures,proxy.log,"2026-08-03 12:48:19,911 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.299s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 12:48:19,,,,,ConnectTimeout,,2/8,connect_failures,proxy.log,"2026-08-03 12:48:19,911 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.545s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 12:49:26,,,,,ReadError,,1/8,read_failures,proxy.log,"2026-08-03 12:49:26,555 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.292s signal=read_failures error=ReadError"
backend_retry,2026-08-03 12:52:46,,,,,ReadError,,1/8,read_failures,proxy.log,"2026-08-03 12:52:46,830 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.296s signal=read_failures error=ReadError"
stream_error,2026-08-03 12:54:59,local,Qwen3,f04af558-fbd7-474e-b562-c74cce9625d0,,NameError,,,,proxy.log,"2026-08-03 12:54:59,822 - WARNING - Stream error: session=f04af558-fbd7-474e-b562-c74cce9625d0 provider=local model=Qwen3 error=NameError"
stream_finish_error,2026-08-03 12:54:59,local,Qwen3,f04af558-fbd7-474e-b562-c74cce9625d0,,finish_reason:error,,,,proxy.log,"2026-08-03 12:54:59,822 - INFO - Stream finished: reason=error session=f04af558-fbd7-474e-b562-c74cce9625d0 provider=local model=Qwen3 request=[{'type': 'text', 'text': '<conversation>\n[User]: address the gaps\n\n[Assistan..."
backend_retry,2026-08-03 12:57:14,,,,,ConnectTimeout,,1/8,connect_failures,proxy.log,"2026-08-03 12:57:14,431 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.205s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 12:57:14,,,,,ConnectTimeout,,2/8,connect_failures,proxy.log,"2026-08-03 12:57:14,431 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.613s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 12:58:21,,,,,ConnectTimeout,,3/8,connect_failures,proxy.log,"2026-08-03 12:58:21,684 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=3/8 delay=1.042s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 13:03:59,,,,,ConnectTimeout,,1/8,connect_failures,proxy.log,"2026-08-03 13:03:59,559 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.240s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 13:07:21,,,,,ReadError,,2/8,read_failures,proxy.log,"2026-08-03 13:07:21,926 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.567s signal=read_failures error=ReadError"
backend_retry,2026-08-03 13:07:21,,,,,ConnectTimeout,,2/8,connect_failures,proxy.log,"2026-08-03 13:07:21,926 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.426s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 13:07:21,,,,,ConnectTimeout,,3/8,connect_failures,proxy.log,"2026-08-03 13:07:21,926 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=3/8 delay=0.787s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 13:09:37,,,,,ReadError,,2/8,read_failures,proxy.log,"2026-08-03 13:09:37,994 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.510s signal=read_failures error=ReadError"
backend_retry,2026-08-03 13:09:37,,,,,ConnectTimeout,,4/8,connect_failures,proxy.log,"2026-08-03 13:09:37,994 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=4/8 delay=2.000s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 13:14:10,,,,,ConnectTimeout,,2/8,connect_failures,proxy.log,"2026-08-03 13:14:10,107 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.576s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 13:14:10,,,,,ConnectTimeout,,3/8,connect_failures,proxy.log,"2026-08-03 13:14:10,127 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=3/8 delay=0.805s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 13:14:10,,,,,ConnectTimeout,,4/8,connect_failures,proxy.log,"2026-08-03 13:14:10,127 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=4/8 delay=2.000s signal=connect_failures error=ConnectTimeout"
backend_retry,2026-08-03 13:14:10,,,,,ReadError,,3/8,read_failures,proxy.log,"2026-08-03 13:14:10,128 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=3/8 delay=0.979s signal=read_failures error=ReadError"
backend_retry,2026-08-03 13:17:42,,,,,ReadTimeout,,3/8,timeout_failures,proxy.log,"2026-08-03 13:17:42,365 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=3/8 delay=0.954s signal=timeout_failures error=ReadTimeout"
stream_finish_error,2026-08-03 13:17:49,opencode,deepseek-v4-flash-free,,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 13:17:49,239 - INFO - Stream finished: reason=error provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': '<conversation>\n[User]: ship it\n\n[Assistant thinkin..."
backend_retry,2026-08-03 13:18:21,,,,,ReadTimeout,,4/8,timeout_failures,proxy.log,"2026-08-03 13:18:21,916 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=4/8 delay=2.000s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 13:18:25,,,,,ReadTimeout,,5/8,timeout_failures,proxy.log,"2026-08-03 13:18:25,152 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=5/8 delay=2.000s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 13:18:59,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log,"2026-08-03 13:18:59,602 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.273s signal=timeout_failures error=ReadTimeout"
stream_finish_error,2026-08-03 13:22:51,opencode,deepseek-v4-flash-free,019fc754-a5fd-7b9b-ae0c-97e7f046f711,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 13:22:51,582 - INFO - Stream finished: reason=error session=019fc754-a5fd-7b9b-ae0c-97e7f046f711 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': '/intake The agents now respect a code freeze, prevent..."
stream_finish_error,2026-08-03 13:22:51,opencode,deepseek-v4-flash-free,019fc78c-2485-767a-b2b2-6c47911fbdd6,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 13:22:51,599 - INFO - Stream finished: reason=error session=019fc78c-2485-767a-b2b2-6c47911fbdd6 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'Review the following podcast script.\n\n| Speaker | S..."
stream_finish_error,2026-08-03 13:35:58,opencode,deepseek-v4-flash-free,019fc4a1-0394-7a27-8173-a5dfe030f790,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 13:35:58,847 - INFO - Stream finished: reason=error session=019fc4a1-0394-7a27-8173-a5dfe030f790 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'Iterate over each of the completed/in_review items th..."
stream_finish_error,2026-08-03 13:38:00,opencode,deepseek-v4-flash-free,019fc79f-0665-7ada-aee6-efba981a705c,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 13:38:00,274 - INFO - Stream finished: reason=error session=019fc79f-0665-7ada-aee6-efba981a705c provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'Review the following podcast script.\n\n| Speaker | S..."
stream_finish_error,2026-08-03 13:39:00,opencode-go,deepseek-v4-flash,019fc79e-3ead-7cc5-a23a-ab690fac0660,opencode-go-2-deepseek,finish_reason:error,,,,proxy.log,"2026-08-03 13:39:00,683 - INFO - Stream finished: reason=error session=019fc79e-3ead-7cc5-a23a-ab690fac0660 provider=opencode-go model=deepseek-v4-flash entry=opencode-go-2-deepseek request=[{'type': 'text', 'text': '[READ-ONLY AUDIT] You are performing a read-only audi..."
slot_save_error,2026-08-03 13:39:43,,,,,ReadTimeout/ReadTimeout,,,,proxy.log,"2026-08-03 13:39:43,255 - WARNING - slot_save failed slot=2 error=ReadTimeout/ReadTimeout"
stream_finish_error,2026-08-03 13:43:03,opencode,deepseek-v4-flash-free,019fc79f-28f1-7745-9e16-c28d0dae5901,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 13:43:03,085 - INFO - Stream finished: reason=error session=019fc79f-28f1-7745-9e16-c28d0dae5901 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': '[READ-ONLY AUDIT] You are performing a read-only audi..."
slot_save_error,2026-08-03 13:43:04,,,,,ReadTimeout/ReadTimeout,,,,proxy.log,"2026-08-03 13:43:04,712 - WARNING - slot_save failed slot=3 error=ReadTimeout/ReadTimeout"
stream_finish_error,2026-08-03 13:47:05,opencode,deepseek-v4-flash-free,019fc4a1-0394-7a27-8173-a5dfe030f790,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 13:47:05,058 - INFO - Stream finished: reason=error session=019fc4a1-0394-7a27-8173-a5dfe030f790 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'Iterate over each of the completed/in_review items th..."
backend_retry,2026-08-03 13:48:21,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log,"2026-08-03 13:48:21,640 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.251s signal=timeout_failures error=ReadTimeout"
stream_finish_error,2026-08-03 13:49:05,opencode,deepseek-v4-flash-free,019fc754-d71c-70f3-b077-a36220aa6241,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 13:49:05,963 - INFO - Stream finished: reason=error session=019fc754-d71c-70f3-b077-a36220aa6241 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'ship it'}]"
stream_finish_error,2026-08-03 13:50:06,opencode,deepseek-v4-flash-free,019fc7aa-b5a6-73a3-8730-b96768733dcd,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 13:50:06,503 - INFO - Stream finished: reason=error session=019fc7aa-b5a6-73a3-8730-b96768733dcd provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'You are fact-checking a podcast script against its so..."
stream_finish_error,2026-08-03 13:51:07,opencode-go,deepseek-v4-flash,019fc754-a5fd-7b9b-ae0c-97e7f046f711,opencode-go-deepseek,finish_reason:error,,,,proxy.log,"2026-08-03 13:51:07,131 - INFO - Stream finished: reason=error session=019fc754-a5fd-7b9b-ae0c-97e7f046f711 provider=opencode-go model=deepseek-v4-flash entry=opencode-go-deepseek request=[{'type': 'text', 'text': '/intake The agents now respect a code freeze, prevent..."
stream_finish_error,2026-08-03 13:53:08,opencode,deepseek-v4-flash-free,019fc7ac-a238-7c73-af5a-c0b9e06e2c1d,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 13:53:08,081 - INFO - Stream finished: reason=error session=019fc7ac-a238-7c73-af5a-c0b9e06e2c1d provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'Below is a podcast script followed by feedback from 6..."
stream_finish_error,2026-08-03 13:57:10,opencode,deepseek-v4-flash-free,019fc4a1-0394-7a27-8173-a5dfe030f790,opencode-deepseek-free,finish_reason:error,,,,proxy.log,"2026-08-03 13:57:10,155 - INFO - Stream finished: reason=error session=019fc4a1-0394-7a27-8173-a5dfe030f790 provider=opencode model=deepseek-v4-flash-free entry=opencode-deepseek-free request=[{'type': 'text', 'text': 'Iterate over each of the completed/in_review items th..."
slot_save_error,2026-08-03 13:57:29,,,,,ReadTimeout/ReadTimeout,,,,proxy.log,"2026-08-03 13:57:29,525 - WARNING - slot_save failed slot=3 error=ReadTimeout/ReadTimeout"
slot_save_error,2026-08-03 13:57:47,,,,,ReadTimeout/ReadTimeout,,,,proxy.log,"2026-08-03 13:57:47,502 - WARNING - slot_save failed slot=3 error=ReadTimeout/ReadTimeout"
upstream_http_error,2026-08-03 13:58:04,,,,,FreeUsageLimitError,429,,,proxy.log,"2026-08-03 13:58:04,053 - WARNING - [remote] upstream error status=429 url=https://opencode.ai/zen/v1/chat/completions body={""type"":""error"",""error"":{""type"":""FreeUsageLimitError"",""message"":""Rate limit exceeded. Please try again later.""},""metadata"":{}}"
stream_finish_error,2026-08-03 14:01:12,opencode-go,deepseek-v4-flash,019fc4a1-0394-7a27-8173-a5dfe030f790,opencode-go-2-deepseek,finish_reason:error,,,,proxy.log,"2026-08-03 14:01:12,191 - INFO - Stream finished: reason=error session=019fc4a1-0394-7a27-8173-a5dfe030f790 provider=opencode-go model=deepseek-v4-flash entry=opencode-go-2-deepseek request=[{'type': 'text', 'text': 'Iterate over each of the completed/in_review items th..."
backend_retry,2026-08-03 14:03:42,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log,"2026-08-03 14:03:42,711 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.282s signal=timeout_failures error=ReadTimeout"
slot_save_error,2026-08-03 14:07:30,,,,,ReadTimeout/ReadTimeout,,,,proxy.log,"2026-08-03 14:07:30,883 - WARNING - slot_save failed slot=3 error=ReadTimeout/ReadTimeout"
slot_save_error,2026-08-03 14:07:50,,,,,ReadTimeout/ReadTimeout,,,,proxy.log,"2026-08-03 14:07:50,706 - WARNING - slot_save failed slot=3 error=ReadTimeout/ReadTimeout"
slot_save_error,2026-08-03 14:08:10,,,,,ReadTimeout/ReadTimeout,,,,proxy.log,"2026-08-03 14:08:10,232 - WARNING - slot_save failed slot=3 error=ReadTimeout/ReadTimeout"
stream_finish_error,2026-08-03 14:08:15,opencode-go,deepseek-v4-flash,019fc754-a5fd-7b9b-ae0c-97e7f046f711,opencode-go-2-deepseek,finish_reason:error,,,,proxy.log,"2026-08-03 14:08:15,143 - INFO - Stream finished: reason=error session=019fc754-a5fd-7b9b-ae0c-97e7f046f711 provider=opencode-go model=deepseek-v4-flash entry=opencode-go-2-deepseek request=[{'type': 'text', 'text': '/intake The agents now respect a code freeze, prevent..."
stream_finish_error,2026-08-03 14:08:15,opencode-go,deepseek-v4-flash,019fc7b3-7dc4-7ec6-9f80-46c3484e871b,opencode-go-2-deepseek,finish_reason:error,,,,proxy.log,"2026-08-03 14:08:15,150 - INFO - Stream finished: reason=error session=019fc7b3-7dc4-7ec6-9f80-46c3484e871b provider=opencode-go model=deepseek-v4-flash entry=opencode-go-2-deepseek request=[{'type': 'text', 'text': '[READ-ONLY AUDIT] [PHASE 2 — DEEP CODE ANALYSIS] You ..."
stream_finish_error,2026-08-03 14:08:15,opencode-go,deepseek-v4-flash,019fc79c-40dc-7b1c-a3dc-1bee1b31434f,opencode-go-2-deepseek,finish_reason:error,,,,proxy.log,"2026-08-03 14:08:15,160 - INFO - Stream finished: reason=error session=019fc79c-40dc-7b1c-a3dc-1bee1b31434f provider=opencode-go model=deepseek-v4-flash entry=opencode-go-2-deepseek request=[{'type': 'text', 'text': 'Add this ssh key to both the ai and wl servers:\n\nss..."
stream_finish_error,2026-08-03 14:09:15,opencode-go,deepseek-v4-flash,019fc4a1-0394-7a27-8173-a5dfe030f790,opencode-go-2-deepseek,finish_reason:error,,,,proxy.log,"2026-08-03 14:09:15,642 - INFO - Stream finished: reason=error session=019fc4a1-0394-7a27-8173-a5dfe030f790 provider=opencode-go model=deepseek-v4-flash entry=opencode-go-2-deepseek request=[{'type': 'text', 'text': 'Iterate over each of the completed/in_review items th..."
backend_retry,2026-08-03 14:12:05,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log,"2026-08-03 14:12:05,056 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.240s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 14:12:11,,,,,ReadTimeout,,1/8,timeout_failures,proxy.log,"2026-08-03 14:12:11,505 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=1/8 delay=0.192s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 14:15:45,,,,,ReadTimeout,,2/8,timeout_failures,proxy.log,"2026-08-03 14:15:45,872 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.564s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 14:16:10,,,,,ReadTimeout,,2/8,timeout_failures,proxy.log,"2026-08-03 14:16:10,426 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=2/8 delay=0.537s signal=timeout_failures error=ReadTimeout"
upstream_http_error,2026-08-03 14:19:26,,,,,FreeUsageLimitError,429,,,proxy.log,"2026-08-03 14:19:26,125 - WARNING - [remote] upstream error status=429 url=https://opencode.ai/zen/v1/chat/completions body={""type"":""error"",""error"":{""type"":""FreeUsageLimitError"",""message"":""Rate limit exceeded. Please try again later.""},""metadata"":{}}"
backend_retry,2026-08-03 14:19:27,,,,,ReadTimeout,,3/8,timeout_failures,proxy.log,"2026-08-03 14:19:27,013 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=3/8 delay=0.832s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 14:20:09,,,,,ReadTimeout,,3/8,timeout_failures,proxy.log,"2026-08-03 14:20:09,694 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=3/8 delay=1.089s signal=timeout_failures error=ReadTimeout"
backend_retry,2026-08-03 14:23:08,,,,,ReadTimeout,,4/8,timeout_failures,proxy.log,"2026-08-03 14:23:08,424 - WARNING - backend_retry path=v1/chat/completions stream=True attempt=4/8 delay=2.000s signal=timeout_failures error=ReadTimeout"
stream_finish_error,2026-08-03 14:25:23,opencode-go,deepseek-v4-flash,019fc755-e328-70f7-b7ce-3bd4d508bb2a,opencode-go-2-deepseek,finish_reason:error,,,,proxy.log,"2026-08-03 14:25:23,328 - INFO - Stream finished: reason=error session=019fc755-e328-70f7-b7ce-3bd4d508bb2a provider=opencode-go model=deepseek-v4-flash entry=opencode-go-2-deepseek request=[{'type': 'text', 'text': '<skill name=""implement"" location=""/home/rgardler/.pi/..."
stream_finish_error,2026-08-03 14:26:23,opencode-go,deepseek-v4-flash,019fc7c8-1434-7092-9f07-504c93fed2fc,opencode-go-2-deepseek,finish_reason:error,,,,proxy.log,"2026-08-03 14:26:23,861 - INFO - Stream finished: reason=error session=019fc7c8-1434-7092-9f07-504c93fed2fc provider=opencode-go model=deepseek-v4-flash entry=opencode-go-2-deepseek request=[{'type': 'text', 'text': '[READ-ONLY AUDIT] You are performing a read-only audi..."
stream_finish_error,2026-08-03 14:26:23,opencode-go,deepseek-v4-flash,,opencode-go-2-deepseek,finish_reason:error,,,,proxy.log,"2026-08-03 14:26:23,878 - INFO - Stream finished: reason=error provider=opencode-go model=deepseek-v4-flash entry=opencode-go-2-deepseek request=[{'type': 'text', 'text': '<conversation>\n[User]: Iterate over each of the comp..."
